,MedInd,LarInd,Agri,Residential,Full
0,93.95219040798072,159.76932718650446,21.284432998993708,64.94704680652109,339.9529974
1,90.98204292087087,157.00343119621667,21.125647808767237,44.23822047414518,313.34934239999995
2,89.46505498511918,154.37206813804946,20.836947462900934,33.39183021393046,298.0659008
3,90.14057205328348,154.3823719608853,20.699814798614433,20.75319648721677,285.9759553
4,95.79044787851294,158.88592018714633,20.77559863940434,1.1792990949364253,276.63126580000005
5,109.33483104680906,168.09967633163978,21.43600068057352,0.0,270.6172099
6,130.4662815066767,179.7115014323573,22.489756942985554,0.0,271.7555794
7,144.08406731702533,183.224521784118,24.806577218562687,0.0,256.18868330000004
8,155.0008486611233,185.36343987543356,26.79139209639357,0.0,256.8270184
9,159.08480145589937,187.24398474884703,28.10136991576196,0.0,263.9573041
10,162.66451001396695,189.53940430021606,28.8447733063677,0.0,277.0940508
11,164.02830982717427,190.14460808300694,28.574116732118036,0.0,284.4078312
12,164.1463923383022,189.29366784616926,28.592160503734682,0.0,300.4280461
13,165.40274770444717,189.16438403134248,28.256546351665097,0.0,306.3323348
14,162.14537248756662,187.47747326254182,27.65027562534585,0.0,305.49059480000005
15,154.34022488265074,184.45378728960685,26.073249986051124,0.0,295.236958
16,146.89038861752528,181.64784247848547,25.00866746066911,0.0,302.7712043
17,143.78513771678254,181.57007777783778,23.35224922626115,0.0,316.1644568
18,134.15343451180664,177.11532690123315,23.50020815351764,0.0,333.5487375
19,127.4844321490947,173.21717686951462,23.121288949568104,63.84030573182258,387.6632037
20,122.18667624443594,169.74614945610364,22.32014548978909,81.26632900967132,395.5193002
21,113.89856053094276,164.77173596742065,22.053097669862762,83.18458013177383,383.90797430000003
22,104.11260539701597,158.44888256950614,21.544263310273386,100.07105252320451,384.1768038
23,95.87023335900474,154.43855695710326,21.461261960836826,64.3386553230552,336.10870760000006
24,90.20014521205077,151.46152980455693,21.425174417603536,45.855395165788764,308.94224460000004
25,87.33956978481633,148.8542738035905,20.930775075307476,39.41500143628576,296.53962010000004
26,85.72364785325479,146.39243779283535,20.90912254936751,37.846423804542326,290.871632
27,85.51620560397598,145.3956887422832,20.631248466471177,38.369816987269644,289.9129598
28,87.7150934463313,147.0979580394618,20.984906390157413,38.700865524049476,294.4988234
29,93.86283066982986,150.6006745683867,21.26278047305374,38.76372188872972,304.4900076
30,102.6785943609758,153.98246698780437,21.861833690726325,47.40819596049357,325.93109100000004
31,103.9732467577569,149.46725405644617,22.998591302574926,75.210422583222,351.6495147
32,107.46359557767356,147.39929625447172,24.43126676893649,99.74278649891824,379.0369451
33,110.01885856622582,148.36007913097427,25.64019946725167,123.29383723554827,407.3129744
34,112.21881021498771,149.7314596268968,26.098511266314432,138.00458679180105,426.05336789999996
35,112.71241638763067,150.3592151728755,26.863567182860145,148.22846315663372,438.1636619
36,111.93902913006298,149.36888171012677,26.047988705787823,163.36823105402243,450.72413059999997
37,109.84333050914377,148.7951726310983,24.965362408789158,181.99394235096878,465.59780789999996
38,107.95294652469025,148.4594235360517,24.478180575139756,165.6202227641183,446.5107734
39,106.49127652207959,148.35016413164166,23.348640471937827,145.58611787434097,423.776199
40,106.5444668424075,149.23240466049006,21.908747496929603,165.28630700017283,442.971926
41,110.34012810100636,152.98571793725228,20.937992583954134,156.11594667778724,440.37978530000004
42,108.76994984492678,152.85546206366735,20.923557566660822,165.40239162474512,447.95136110000004
43,106.29447233686638,151.2089889392035,20.52298583677132,195.9945641871588,474.0210113
44,103.07539415062192,149.1245061383414,19.9455851450387,195.80314716599804,467.94863260000005
45,97.48509148415978,146.5821836624158,19.64244978187907,186.84602897154537,450.5557539
46,90.66077338609033,142.48981629082957,19.288791858192837,190.78109706488732,443.22047860000004
47,85.41620780175954,140.0318685151067,18.61395479973034,158.2001451834034,402.2621763
48,81.52054874094421,135.9638026124729,18.61395479973034,183.55710704685254,419.6554132
49,79.90994584141546,134.72714946042257,18.476822135443843,160.08185656271814,393.19577400000003
50,79.25996012700851,133.1580522131032,18.141207983374258,146.960113776514,377.5193341
51,79.28017244873313,132.3131387405657,18.076250405554337,145.16384240514685,374.83340400000003
52,80.55674013660271,133.18002074103617,18.516518433000464,150.32043538936063,382.5737147
53,83.6928414231356,135.36968029952433,19.018135283943177,130.2400811933969,368.3207382
54,88.82570733477785,137.52842838950505,19.86619254992546,154.43761252579162,400.6579408
55,89.36718479571586,133.74614776175156,20.082717809325196,159.5504058332074,402.7464562
56,91.62564579683843,132.14361169315367,20.77559863940434,168.09935307060354,412.6442092
57,93.32348082170496,132.94400487457034,21.594785870799992,168.7901619329247,416.6524335
58,95.24577899835522,134.17443685056887,22.446451891105607,205.9124447599703,457.7791125
59,97.03403756777921,135.30863500951588,23.074375143364833,218.24743497934003,473.66448269999995
60,97.70849082953693,135.8306305626137,22.951677496371655,219.1560861114777,475.64688499999994
61,97.91380546600263,136.6067222750779,21.99896635501283,223.12565580390662,479.6451499
62,98.01912230025187,137.40905957401077,21.519002030010082,234.57726149572727,491.5244454
63,98.24677687125528,138.32512774764095,20.728684833201065,214.4732741479027,471.77386359999997
64,99.82546557858731,140.5182867176582,19.913106356128736,201.66145354762568,461.91831219999995
65,104.84769562394752,145.68555666394758,19.9961077055653,187.9019075065396,458.4312675
66,104.01473520761263,146.13309251617517,20.223459227935017,181.72593734827717,452.0972243
67,101.25628519540778,144.77434878410787,20.219850473611693,217.1213065468727,483.37179100000003
68,96.64255681016586,143.7278303251412,19.978063933948658,206.11223343074425,466.46068449999996
