,MedInd,LarInd,Agri,Residential,Full
0,140.68752880974597,149.32257163764947,39.047673454535,174.11536229806956,503.1731362
1,138.3417770870602,146.8199390788312,38.51405304518025,163.3798615889284,487.0556308
2,139.38634394814395,146.82973882213506,38.260583350736724,151.27054117898427,475.7472073
3,148.12287087604298,151.1129662491779,38.40065870819235,120.23083026658679,457.8673261
4,169.06684768756807,159.87597067179152,39.62131539459138,77.673593246049,446.23772699999995
5,201.7428730868875,170.91972667275928,41.569029888736274,23.187155151616935,437.4187848
6,222.80035401402642,174.2608844369149,45.85133367380826,0.0,431.4279708000001
7,239.68121248401317,176.29516322613682,49.51997398812228,0.0,426.0516278
8,245.99631827881723,178.08370882949473,51.94127659556955,0.0,404.58375750000005
9,251.53170014896972,180.26683277644466,53.31534914965805,0.0,415.2509885
10,253.64057371733094,180.842429019932,52.81508001588796,0.0,428.1760694
11,253.82316729462275,180.03311814368908,52.848431291472636,0.0,439.43542460000003
12,255.76589715752024,179.91015910034858,52.22809756559773,0.0,447.9997312
13,250.72894640375887,178.30577471077592,51.10749470595272,0.0,451.9846857
14,238.65967544348865,175.43001230314377,48.192593219852306,0.0,454.6042728
15,227.13983020227676,172.76133881061148,46.224867960356605,9.319462726755148,455.44549969999997
16,222.33811261565708,172.68737848379013,43.16322086168363,16.235271438869177,454.4239834
17,207.44439866250377,168.45056116182764,43.436701321477955,35.9428423541907,455.27450350000004
18,197.1319740134737,164.74311487908918,42.736324534199824,72.3599034732373,476.9713169
19,188.93993784308446,161.4418956914171,41.25552789824034,146.7297628672581,538.3671243
20,176.12384270181897,156.7108384854708,40.76192901958719,177.82347039312305,551.4200806
21,160.99160560715836,150.69730921244178,39.82142304809941,197.11469863230053,548.6250365000001
22,148.24624491475362,146.88317515826347,39.66800718040992,194.99386674657302,529.791294
23,139.4784632303813,144.05178894672417,39.60130462924057,179.810362793654,502.94191960000006
24,135.05509269580764,141.5720840892205,38.687479678220534,160.94070683675136,476.25536330000006
25,132.5563571651207,139.23068504287286,38.64745814751893,145.11173844448757,455.5462388
26,132.23558466447292,138.28269855383988,38.13384850351496,133.21069517817216,441.86282689999996
27,135.63577317133925,139.9016901079598,38.787533504974554,118.22188381572641,432.5468806
28,145.1421541007929,143.2330481288116,39.30114314897853,101.730153121417,429.40649850000005
29,158.77416288473168,146.4493978414561,40.40840549838965,85.05923397542261,430.6912002
30,160.7761122862104,142.15507636539002,42.50953586022405,99.29669688817546,444.73742139999996
31,166.1733152330069,140.18828637439262,45.15762714164707,112.08947995095343,463.6087087
32,170.12457444611428,141.1020662122707,47.39216260582017,122.81960303579484,481.4384063
33,173.52640794016344,142.40635657576564,48.23928500567085,155.05279567840006,519.2248452
34,174.28968199298694,143.0034013140312,49.65337909046097,185.30555180252094,552.2520142000001
35,173.0937763110847,142.06151655196095,48.14590143403376,212.48955960292062,575.7907539
36,169.8531515609508,141.51587424083633,46.14482489895338,235.04568089925948,592.5595316
37,166.93000933709908,141.196550529785,45.244340458167216,248.27521967494874,601.64612
38,164.66979694791942,141.09263627060096,43.156550606566704,258.20570517491285,607.124689
39,164.7520463070599,141.93171617838948,40.4951188149098,263.9935846996408,611.172466
40,170.62136057532265,145.50141135242316,38.7008201884544,259.32123368379973,614.1448257999999
41,168.19335949349647,145.37752780499738,38.67413916798667,256.7085782335195,608.9536047
42,164.36547431909977,143.81160278537178,37.933740850006934,270.02276774552155,616.1335857
43,159.38774310391946,141.82909622492485,36.866500031297406,315.4541742398583,653.5375136
44,150.74333545825783,139.411148240317,36.30619860147489,320.76112449995026,647.2218068
45,140.19074268053757,135.51898604134217,35.652513600015304,319.6662259781048,631.0284682999999
46,132.08095586928889,133.1812850113355,34.40517589314854,304.90050762622707,604.5679244
47,126.05701280584202,129.31223541449233,34.40517589314854,287.46682348651706,577.2412476
48,123.56650221106914,128.13608131721543,34.15170619870502,261.5198725730104,547.3741623
49,122.56141504237276,126.64374682277712,33.531372472830114,235.89242626202002,518.6289606
50,122.59266979884615,125.84016787186289,33.41130788072528,219.66512344856568,501.509269
51,124.56665441821706,126.66464061510416,34.225079004991315,202.4081430616875,487.8645171
52,129.41607663313818,128.74717851757703,35.152244466245214,190.5897124830396,483.9052121
53,137.35313979019196,130.80031719013843,36.71975441872484,178.67030660094474,483.54351799999995
54,138.19043826624178,127.20307179436378,37.119969725740916,191.44110351365362,493.9545833000001
55,141.68274605534543,125.67893435939229,38.40065870819235,200.7909454770699,506.5532846
56,144.3081455991087,126.44017102320129,39.914806619736495,207.9145385579535,518.5776618
57,147.2806374384447,127.61040829433249,41.48898682733306,236.00952213988984,552.3895547000001
58,150.04586089274682,128.68911966102226,42.64961121767968,257.3755480285512,578.7601397999999
59,151.08878276664768,129.18557835481073,42.42282254370391,275.88029833483773,598.577482
60,151.40626529292985,129.92370241648803,40.66187519283317,296.171764897749,618.1636078
61,151.56911902402794,130.6867880884676,39.774731262280866,303.31703942522364,625.3476778
62,151.9211462811491,131.55804073842341,38.313945391672206,309.63345968875524,631.4265921
63,154.36230726043777,133.6439068556032,36.806467735244986,304.106957448714,628.9196393
64,162.1282917504794,138.55838567206655,36.95988360293448,290.1129063745195,627.7594674
65,160.8402667863399,138.98402735292353,37.380109675301355,286.8730696854352,624.0774735
66,156.57481502131597,137.69175554253707,37.37343942018443,301.0352259159625,632.6752359
67,149.44050560947304,136.69643444433842,36.92653232734981,342.3434066188387,665.406879
68,142.40654041578142,135.49236032368643,36.26617707077329,343.7268906897588,657.8919685
