,MedInd,LarInd,Agri,Residential,Full
0,87.34092180458393,36.63753502846799,10.96847625720622,56.20174840974184,191.14868149999998
1,85.88464405546567,36.02349331306284,10.818582492160699,53.04743063931079,185.7741505
2,86.53312678385983,36.0258977615975,10.747382953764072,46.92946350077861,180.235871
3,91.9568933515786,37.076823239052985,10.786730067088524,35.637756642279925,175.4582033
4,104.95922736404233,39.2268992655174,11.12961205463016,16.53390651581006,171.84964519999997
5,125.24499258738352,41.936576663206225,11.676724297046322,0.0,170.0735785
6,138.31779165222395,42.75635751266103,12.879621761536649,0.0,170.1042233
7,148.7976810361309,43.25548473489136,13.910141396224628,0.0,168.4934419
8,152.71819315314698,43.69431927594152,14.590284355118696,0.0,163.4099468
9,156.15464099731446,44.229966895726406,14.976260800110916,0.0,167.4579747
10,157.46386124582045,44.37119422192191,14.835735395380738,0.0,171.96544
11,157.57721806920904,44.172623066522696,14.845103755696083,0.0,174.4733986
12,158.78329382075788,44.14245404245589,14.670852253830663,0.0,173.9028835
13,155.6562794674619,43.74880498707574,14.356075347235064,0.0,172.41910369999997
14,148.16349556474066,43.04321275954,13.537280655673888,0.0,170.0790799
15,141.01180336482838,42.38843151990627,12.984547397068518,0.0,168.6984999
16,138.0308252795015,42.370284738512694,12.124531920119821,0.0,168.353098
17,128.78458492850822,41.330746366381675,12.201352474705656,0.0,171.8594884
18,122.38247748866097,40.42109358207518,12.004616908083404,16.233343221180434,191.04153119999998
19,117.29673892582167,39.611111994572894,11.588661710082073,42.14493106952335,210.6414437
20,109.3403154031147,38.450307755779306,11.450009977414968,53.81072386369104,213.051357
21,99.94599631886607,36.974838327621086,11.18582221652223,62.764356436990596,210.8710133
22,92.0334857998141,36.03900881115435,11.142727759071642,65.68889842995992,204.90412080000002
23,86.59031581187573,35.34430465245477,11.123991038440952,59.85796879722858,192.91658030000002
24,83.84422123447112,34.73588843928163,10.867297965800491,53.22156176044675,182.6689694
25,82.29296884954084,34.16140670731449,10.856055933422079,49.066268609722584,176.3767001
26,82.09382848412847,33.92881033680232,10.711783184565759,45.88066069450345,172.6150827
27,84.20471635749968,34.326043381507716,10.895403046746527,41.039641214246075,170.465804
28,90.10641980220815,35.14341978242788,11.039675795602847,34.26842681976112,170.55794219999999
29,98.56937471591276,35.93257793828102,11.350705358072304,28.4321060877339,174.2847641
30,99.81221484261468,34.8789304436165,11.940912057939057,36.97469515582978,183.6067525
31,103.16287914475832,34.39636215940782,12.684759866977469,48.428520628856404,198.6725218
32,105.61587995358161,34.62056564352546,13.312440008105606,56.778052694787334,210.3269383
33,107.72778905959599,34.940584133401174,13.550396360115373,67.80353254688742,224.02230209999996
34,108.20164100601319,35.08707402620082,13.947614837486007,75.81987243029997,233.0562023
35,107.45920487445008,34.85597476515362,13.524164951232404,83.29102420916394,239.1303688
36,105.44737656746346,34.72209688542252,12.962063332311686,88.28610811480232,241.4176449
37,103.63264616060295,34.64374815675574,12.709117603797365,88.14311657884397,239.12862850000002
38,102.22947250892801,34.61825192889777,12.122658248056757,89.02646451411749,237.99684720000002
39,102.28053414108506,34.8241271638079,11.375063094892203,88.45792690021489,236.93765130000003
40,105.92429221181004,35.699981567768866,10.871045309926627,80.46288231049448,232.9582014
41,104.4169528305348,35.66958570893463,10.863550621674353,81.95732983885623,232.907419
42,102.04054446994705,35.28537297987913,10.655573022673689,97.6985972275001,245.68008769999997
43,98.95029449180413,34.79894850462432,10.355785492582642,116.92329841098888,261.02832689999997
44,93.58371695210128,34.20568485391482,10.198397039284838,125.13813505469906,263.1259339
45,87.03250954635548,33.25071048307787,10.014777177104072,127.1760215934626,257.4740188
46,81.99783261567327,32.67713609018038,9.66440050131016,127.0498552928362,251.3892245
47,78.25807867649306,31.72783258852893,9.66440050131016,117.22475383366786,236.8750656
48,76.71193245477849,31.439253397417588,9.593200962913537,106.04969808489038,223.7940849
49,76.08795930981968,31.073096715848695,9.418949461048117,97.2877169132835,213.8677224
50,76.10736273003936,30.87593193600749,9.385223363912871,91.56688497004029,207.935403
51,77.33284190180787,31.07822318159238,9.613811355607298,85.75097326099247,203.7758497
52,80.34343573378578,31.589191178682004,9.874251772373896,82.25365951515832,204.0605382
53,85.27088323693829,32.09294583016769,10.314564707195121,79.02352742569889,206.7019212
54,85.79069065229676,31.210331750137616,10.426985030979266,85.42715896658633,212.85516639999997
55,87.95876755368386,30.83637195256949,10.786730067088524,93.74073512665811,223.32260469999997
56,89.58865485213596,31.023147700062875,11.212053625405195,98.31808192239598,230.1419381
57,91.43402223829068,31.310275148662736,11.654240232289492,105.97708578075711,240.37562340000002
58,93.15071431140976,31.574945955288047,11.980259171263507,110.48358366203868,247.1895031
59,93.79817580716073,31.69675622539243,11.916554321119163,113.16735024632766,250.5788366
60,93.99527370728684,31.87786110370032,11.42190489646893,111.86362539254392,249.1586651
61,94.09637573895775,32.065090520728546,11.172706512080744,106.27656702823296,243.6107398
62,94.3149195245898,32.27885960554489,10.762372330268626,104.81102803959669,242.1671795
63,95.83042876701018,32.79064420779721,10.338922444015019,101.63049348117758,240.5904889
64,100.65166807527608,33.99645246444688,10.382016901465608,93.89292995881144,238.9230674
65,99.85204291569714,34.10088719136691,10.500058241438955,92.47037235149699,236.9233607
66,97.20398667203402,33.78381755346764,10.49818456937589,106.32751480512243,247.8135036
67,92.77490069873407,33.539607242863596,10.372648541150264,125.8468143172521,262.5339708
68,88.40810991666564,33.24417764177617,10.187155006906428,131.94000893465176,263.7794515
69,84.24250196529587,32.93658969715505,9.840525675238652,131.41894516231042,258.4385625
