Load Profile,       Date, 1:00 AM, 2:00 AM, 3:00 AM, 4:00 AM, 5:00 AM, 6:00 AM, 7:00 AM, 8:00 AM, 9:00 AM,10:00 AM,11:00 AM,12:00 PM, 1:00 PM, 2:00 PM, 3:00 PM, 4:00 PM, 5:00 PM, 6:00 PM, 7:00 PM, 8:00 PM, 9:00 PM,10:00 PM,11:00 PM,12:00 AM
TOU-8-PRI   , 10/05/2015, 770.077, 765.433, 775.477, 803.695, 865.796, 937.466, 968.278, 994.852,1019.037,1045.551,1059.801,1062.945,1069.510,1066.059,1048.999,1027.793,1007.544,1002.738, 990.009, 967.186, 939.896, 901.398, 877.064, 858.900
TOU-8-PRI   , 10/06/2015, 847.511, 831.550, 829.373, 848.283, 902.956, 969.087, 994.996,1012.153,1031.562,1053.145,1065.908,1069.283,1075.869,1072.298,1053.877,1032.929,1019.080,1018.341,1009.183, 985.632, 957.639, 918.502, 896.222, 876.274
TOU-8-PRI   , 10/07/2015, 861.167, 845.180, 842.346, 861.495, 913.671, 976.433,1002.031,1019.269,1038.760,1058.040,1065.037,1062.150,1069.727,1067.240,1047.398,1023.924,1010.979,1011.570,1002.571, 978.398, 948.213, 909.249, 886.222, 867.945
TOU-8-PRI   , 10/08/2015, 852.459, 836.377, 831.584, 851.046, 903.294, 969.324, 992.558,1008.778,1024.091,1043.260,1053.363,1052.101,1058.972,1053.791,1036.054,1015.336,1000.489,1003.021, 994.864, 971.876, 941.890, 902.088, 881.076, 862.189
TOU-8-PRI   , 10/09/2015, 847.652, 831.171, 825.252, 843.287, 891.841, 951.599, 970.430, 981.824,1000.850,1018.633,1030.477,1031.243,1037.127,1031.589,1011.314, 985.594, 968.182, 969.808, 959.788, 936.584, 910.433, 869.889, 840.982, 819.236
TOU-8-PRI   , 10/10/2015, 805.569, 787.671, 776.690, 781.743, 797.644, 813.110, 791.420, 781.433, 793.189, 809.926, 822.943, 828.400, 831.999, 832.325, 832.740, 831.149, 834.106, 850.569, 850.256, 834.134, 813.876, 787.640, 768.289, 753.356
TOU-8-PRI   , 10/11/2015, 743.528, 728.700, 718.567, 719.554, 728.265, 738.827, 718.325, 706.901, 718.541, 737.150, 753.709, 765.912, 775.282, 782.713, 787.067, 794.202, 803.874, 822.666, 824.307, 811.578, 800.852, 787.788, 782.171, 774.274
TOU-8-PRI   , 10/12/2015, 770.077, 765.433, 775.477, 803.695, 865.796, 937.466, 968.278, 994.852,1019.037,1045.551,1059.801,1062.945,1069.510,1066.059,1048.999,1027.793,1007.544,1002.738, 990.009, 967.186, 939.896, 901.398, 877.064, 858.900
TOU-8-PRI   , 10/13/2015, 847.511, 831.550, 829.373, 848.283, 902.956, 969.087, 994.996,1012.153,1031.562,1053.145,1065.908,1069.283,1075.869,1072.298,1053.877,1032.929,1019.080,1018.341,1009.183, 985.632, 957.639, 918.502, 896.222, 876.274
TOU-8-PRI   , 10/14/2015, 861.167, 845.180, 842.346, 861.495, 913.671, 976.433,1002.031,1019.269,1038.760,1058.040,1065.037,1062.150,1069.727,1067.240,1047.398,1023.924,1010.979,1011.570,1002.571, 978.398, 948.213, 909.249, 886.222, 867.945
TOU-8-PRI   , 10/15/2015, 852.459, 836.377, 831.584, 851.046, 903.294, 969.324, 992.558,1008.778,1024.091,1043.260,1053.363,1052.101,1058.972,1053.791,1036.054,1015.336,1000.489,1003.021, 994.864, 971.876, 941.890, 902.088, 881.076, 862.189
TOU-8-PRI   , 10/16/2015, 847.652, 831.171, 825.252, 843.287, 891.841, 951.599, 970.430, 981.824,1000.850,1018.633,1030.477,1031.243,1037.127,1031.589,1011.314, 985.594, 968.182, 969.808, 959.788, 936.584, 910.433, 869.889, 840.982, 819.236
TOU-8-PRI   , 10/17/2015, 805.569, 787.671, 776.690, 781.743, 797.644, 813.110, 791.420, 781.433, 793.189, 809.926, 822.943, 828.400, 831.999, 832.325, 832.740, 831.149, 834.106, 850.569, 850.256, 834.134, 813.876, 787.640, 768.289, 753.356
TOU-8-PRI   , 10/18/2015, 743.528, 728.700, 718.567, 719.554, 728.265, 738.827, 718.325, 706.901, 718.541, 737.150, 753.709, 765.912, 775.282, 782.713, 787.067, 794.202, 803.874, 822.666, 824.307, 811.578, 800.852, 787.788, 782.171, 774.274
TOU-8-PRI   , 10/19/2015, 770.077, 765.433, 775.477, 803.695, 865.796, 937.466, 968.278, 994.852,1019.037,1045.551,1059.801,1062.945,1069.510,1066.059,1048.999,1027.793,1007.544,1002.738, 990.009, 967.186, 939.896, 901.398, 877.064, 858.900
TOU-8-PRI   , 10/20/2015, 847.511, 831.550, 829.373, 848.283, 902.956, 969.087, 994.996,1012.153,1031.562,1053.145,1065.908,1069.283,1075.869,1072.298,1053.877,1032.929,1019.080,1018.341,1009.183, 985.632, 957.639, 918.502, 896.222, 876.274
TOU-8-PRI   , 10/21/2015, 861.167, 845.180, 842.346, 861.495, 913.671, 976.433,1002.031,1019.269,1038.760,1058.040,1065.037,1062.150,1069.727,1067.240,1047.398,1023.924,1010.979,1011.570,1002.571, 978.398, 948.213, 909.249, 886.222, 867.945
TOU-8-PRI   , 10/22/2015, 852.459, 836.377, 831.584, 851.046, 903.294, 969.324, 992.558,1008.778,1024.091,1043.260,1053.363,1052.101,1058.972,1053.791,1036.054,1015.336,1000.489,1003.021, 994.864, 971.876, 941.890, 902.088, 881.076, 862.189
TOU-8-PRI   , 10/23/2015, 847.652, 831.171, 825.252, 843.287, 891.841, 951.599, 970.430, 981.824,1000.850,1018.633,1030.477,1031.243,1037.127,1031.589,1011.314, 985.594, 968.182, 969.808, 959.788, 936.584, 910.433, 869.889, 840.982, 819.236
TOU-8-PRI   , 10/24/2015, 805.569, 787.671, 776.690, 781.743, 797.644, 813.110, 791.420, 781.433, 793.189, 809.926, 822.943, 828.400, 831.999, 832.325, 832.740, 831.149, 834.106, 850.569, 850.256, 834.134, 813.876, 787.640, 768.289, 753.356
TOU-8-PRI   , 10/25/2015, 743.528, 728.700, 718.567, 719.554, 728.265, 738.827, 718.325, 706.901, 718.541, 737.150, 753.709, 765.912, 775.282, 782.713, 787.067, 794.202, 803.874, 822.666, 824.307, 811.578, 800.852, 787.788, 782.171, 774.274
TOU-8-PRI   , 10/26/2015, 770.077, 765.433, 775.477, 803.695, 865.796, 937.466, 968.278, 994.852,1019.037,1045.551,1059.801,1062.945,1069.510,1066.059,1048.999,1027.793,1007.544,1002.738, 990.009, 967.186, 939.896, 901.398, 877.064, 858.900
TOU-8-PRI   , 10/27/2015, 847.511, 831.550, 829.373, 848.283, 902.956, 969.087, 994.996,1012.153,1031.562,1053.145,1065.908,1069.283,1075.869,1072.298,1053.877,1032.929,1019.080,1018.341,1009.183, 985.632, 957.639, 918.502, 896.222, 876.274
TOU-8-PRI   , 10/28/2015, 861.167, 845.180, 842.346, 861.495, 913.671, 976.433,1002.031,1019.269,1038.760,1058.040,1065.037,1062.150,1069.727,1067.240,1047.398,1023.924,1010.979,1011.570,1002.571, 978.398, 948.213, 909.249, 886.222, 867.945
TOU-8-PRI   , 10/29/2015, 852.459, 836.377, 831.584, 851.046, 903.294, 969.324, 992.558,1008.778,1024.091,1043.260,1053.363,1052.101,1058.972,1053.791,1036.054,1015.336,1000.489,1003.021, 994.864, 971.876, 941.890, 902.088, 881.076, 862.189
TOU-8-PRI   , 10/30/2015, 847.652, 831.171, 825.252, 843.287, 891.841, 951.599, 970.430, 981.824,1000.850,1018.633,1030.477,1031.243,1037.127,1031.589,1011.314, 985.594, 968.182, 969.808, 959.788, 936.584, 910.433, 869.889, 840.982, 819.236
TOU-8-PRI   , 10/31/2015, 805.569, 787.671, 776.690, 781.743, 797.644, 813.110, 791.420, 781.433, 793.189, 809.926, 822.943, 828.400, 831.999, 832.325, 832.740, 831.149, 834.106, 850.569, 850.256, 834.134, 813.876, 787.640, 768.289, 753.356
TOU-8-PRI   , 11/01/2015, 717.571, 709.568, 700.117, 694.910, 698.586, 708.738, 705.084, 685.045, 682.314, 690.961, 704.071, 713.438, 720.811, 727.264, 732.710, 740.662, 759.795, 785.558, 781.080, 774.165, 764.707, 758.836, 750.393, 749.253
TOU-8-PRI   , 11/02/2015, 746.948, 741.875, 738.283, 749.237, 782.768, 843.537, 895.753, 927.551, 953.259, 970.367, 984.550, 995.016, 996.185, 998.421, 996.049, 988.725, 981.287, 984.729, 957.578, 935.685, 912.513, 888.222, 859.179, 842.681
TOU-8-PRI   , 11/03/2015, 823.974, 811.381, 798.962, 800.539, 826.882, 882.189, 929.187, 951.343, 971.853, 986.161,1004.698,1013.424,1016.284,1020.194,1016.087,1004.973, 998.805,1001.988, 974.308, 952.623, 929.016, 901.531, 870.087, 853.040
TOU-8-PRI   , 11/04/2015, 835.356, 821.424, 808.398, 808.274, 834.871, 885.707, 930.937, 951.654, 968.779, 984.033, 997.918,1005.504,1006.886,1009.876,1005.439, 995.262, 987.274, 988.798, 962.821, 940.100, 914.915, 885.631, 853.757, 832.862
TOU-8-PRI   , 11/05/2015, 840.093, 826.456, 814.838, 817.083, 845.161, 899.090, 944.624, 967.779, 993.654,1009.713,1024.567,1032.968,1031.480,1034.691,1027.648,1012.835,1003.878,1002.844, 978.154, 954.956, 930.560, 901.143, 869.975, 851.588
TOU-8-PRI   , 11/06/2015, 795.214, 783.557, 772.787, 775.864, 803.639, 851.507, 887.748, 897.152, 909.171, 918.481, 928.654, 930.827, 927.697, 925.372, 917.126, 906.648, 904.882, 911.569, 890.485, 875.209, 857.385, 832.933, 805.503, 784.231
TOU-8-PRI   , 11/07/2015, 768.397, 755.947, 745.752, 741.338, 750.708, 767.602, 766.263, 745.968, 745.173, 753.368, 763.029, 766.182, 766.898, 767.897, 766.997, 769.312, 783.243, 803.462, 794.960, 785.578, 773.743, 756.703, 737.376, 725.177
TOU-8-PRI   , 11/08/2015, 717.571, 709.568, 700.117, 694.910, 698.586, 708.738, 705.084, 685.045, 682.314, 690.961, 704.071, 713.438, 720.811, 727.264, 732.710, 740.662, 759.795, 785.558, 781.080, 774.165, 764.707, 758.836, 750.393, 749.253
TOU-8-PRI   , 11/09/2015, 746.948, 741.875, 738.283, 749.237, 782.768, 843.537, 895.753, 927.551, 953.259, 970.367, 984.550, 995.016, 996.185, 998.421, 996.049, 988.725, 981.287, 984.729, 957.578, 935.685, 912.513, 888.222, 859.179, 842.681
TOU-8-PRI   , 11/10/2015, 823.974, 811.381, 798.962, 800.539, 826.882, 882.189, 929.187, 951.343, 971.853, 986.161,1004.698,1013.424,1016.284,1020.194,1016.087,1004.973, 998.805,1001.988, 974.308, 952.623, 929.016, 901.531, 870.087, 853.040
TOU-8-PRI   , 11/11/2015, 751.633, 741.288, 729.764, 724.234, 736.570, 766.276, 781.796, 768.417, 761.723, 768.033, 774.798, 777.979, 780.494, 784.482, 787.388, 795.208, 807.870, 826.780, 817.547, 809.150, 795.445, 780.575, 763.600, 752.641
TOU-8-PRI   , 11/12/2015, 840.093, 826.456, 814.838, 817.083, 845.161, 899.090, 944.624, 967.779, 993.654,1009.713,1024.567,1032.968,1031.480,1034.691,1027.648,1012.835,1003.878,1002.844, 978.154, 954.956, 930.560, 901.143, 869.975, 851.588
TOU-8-PRI   , 11/13/2015, 795.214, 783.557, 772.787, 775.864, 803.639, 851.507, 887.748, 897.152, 909.171, 918.481, 928.654, 930.827, 927.697, 925.372, 917.126, 906.648, 904.882, 911.569, 890.485, 875.209, 857.385, 832.933, 805.503, 784.231
TOU-8-PRI   , 11/14/2015, 768.397, 755.947, 745.752, 741.338, 750.708, 767.602, 766.263, 745.968, 745.173, 753.368, 763.029, 766.182, 766.898, 767.897, 766.997, 769.312, 783.243, 803.462, 794.960, 785.578, 773.743, 756.703, 737.376, 725.177
TOU-8-PRI   , 11/15/2015, 717.571, 709.568, 700.117, 694.910, 698.586, 708.738, 705.084, 685.045, 682.314, 690.961, 704.071, 713.438, 720.811, 727.264, 732.710, 740.662, 759.795, 785.558, 781.080, 774.165, 764.707, 758.836, 750.393, 749.253
TOU-8-PRI   , 11/16/2015, 746.948, 741.875, 738.283, 749.237, 782.768, 843.537, 895.753, 927.551, 953.259, 970.367, 984.550, 995.016, 996.185, 998.421, 996.049, 988.725, 981.287, 984.729, 957.578, 935.685, 912.513, 888.222, 859.179, 842.681
TOU-8-PRI   , 11/17/2015, 823.974, 811.381, 798.962, 800.539, 826.882, 882.189, 929.187, 951.343, 971.853, 986.161,1004.698,1013.424,1016.284,1020.194,1016.087,1004.973, 998.805,1001.988, 974.308, 952.623, 929.016, 901.531, 870.087, 853.040
TOU-8-PRI   , 11/18/2015, 835.356, 821.424, 808.398, 808.274, 834.871, 885.707, 930.937, 951.654, 968.779, 984.033, 997.918,1005.504,1006.886,1009.876,1005.439, 995.262, 987.274, 988.798, 962.821, 940.100, 914.915, 885.631, 853.757, 832.862
TOU-8-PRI   , 11/19/2015, 840.093, 826.456, 814.838, 817.083, 845.161, 899.090, 944.624, 967.779, 993.654,1009.713,1024.567,1032.968,1031.480,1034.691,1027.648,1012.835,1003.878,1002.844, 978.154, 954.956, 930.560, 901.143, 869.975, 851.588
TOU-8-PRI   , 11/20/2015, 795.214, 783.557, 772.787, 775.864, 803.639, 851.507, 887.748, 897.152, 909.171, 918.481, 928.654, 930.827, 927.697, 925.372, 917.126, 906.648, 904.882, 911.569, 890.485, 875.209, 857.385, 832.933, 805.503, 784.231
TOU-8-PRI   , 11/21/2015, 768.397, 755.947, 745.752, 741.338, 750.708, 767.602, 766.263, 745.968, 745.173, 753.368, 763.029, 766.182, 766.898, 767.897, 766.997, 769.312, 783.243, 803.462, 794.960, 785.578, 773.743, 756.703, 737.376, 725.177
TOU-8-PRI   , 11/22/2015, 717.571, 709.568, 700.117, 694.910, 698.586, 708.738, 705.084, 685.045, 682.314, 690.961, 704.071, 713.438, 720.811, 727.264, 732.710, 740.662, 759.795, 785.558, 781.080, 774.165, 764.707, 758.836, 750.393, 749.253
TOU-8-PRI   , 11/23/2015, 746.948, 741.875, 738.283, 749.237, 782.768, 843.537, 895.753, 927.551, 953.259, 970.367, 984.550, 995.016, 996.185, 998.421, 996.049, 988.725, 981.287, 984.729, 957.578, 935.685, 912.513, 888.222, 859.179, 842.681
TOU-8-PRI   , 11/24/2015, 823.974, 811.381, 798.962, 800.539, 826.882, 882.189, 929.187, 951.343, 971.853, 986.161,1004.698,1013.424,1016.284,1020.194,1016.087,1004.973, 998.805,1001.988, 974.308, 952.623, 929.016, 901.531, 870.087, 853.040
TOU-8-PRI   , 11/25/2015, 835.356, 821.424, 808.398, 808.274, 834.871, 885.707, 930.937, 951.654, 968.779, 984.033, 997.918,1005.504,1006.886,1009.876,1005.439, 995.262, 987.274, 988.798, 962.821, 940.100, 914.915, 885.631, 853.757, 832.862
TOU-8-PRI   , 11/26/2015, 751.633, 741.288, 729.764, 724.234, 736.570, 766.276, 781.796, 768.417, 761.723, 768.033, 774.798, 777.979, 780.494, 784.482, 787.388, 795.208, 807.870, 826.780, 817.547, 809.150, 795.445, 780.575, 763.600, 752.641
TOU-8-PRI   , 11/27/2015, 795.214, 783.557, 772.787, 775.864, 803.639, 851.507, 887.748, 897.152, 909.171, 918.481, 928.654, 930.827, 927.697, 925.372, 917.126, 906.648, 904.882, 911.569, 890.485, 875.209, 857.385, 832.933, 805.503, 784.231
TOU-8-PRI   , 11/28/2015, 768.397, 755.947, 745.752, 741.338, 750.708, 767.602, 766.263, 745.968, 745.173, 753.368, 763.029, 766.182, 766.898, 767.897, 766.997, 769.312, 783.243, 803.462, 794.960, 785.578, 773.743, 756.703, 737.376, 725.177
TOU-8-PRI   , 11/29/2015, 717.571, 709.568, 700.117, 694.910, 698.586, 708.738, 705.084, 685.045, 682.314, 690.961, 704.071, 713.438, 720.811, 727.264, 732.710, 740.662, 759.795, 785.558, 781.080, 774.165, 764.707, 758.836, 750.393, 749.253
TOU-8-PRI   , 11/30/2015, 746.948, 741.875, 738.283, 749.237, 782.768, 843.537, 895.753, 927.551, 953.259, 970.367, 984.550, 995.016, 996.185, 998.421, 996.049, 988.725, 981.287, 984.729, 957.578, 935.685, 912.513, 888.222, 859.179, 842.681
TOU-8-PRI   , 12/01/2015, 792.047, 782.335, 770.580, 772.013, 794.677, 840.673, 892.897, 905.242, 911.074, 913.866, 920.912, 922.495, 919.358, 919.775, 912.971, 909.351, 910.851, 916.636, 894.635, 875.831, 858.889, 840.116, 816.126, 802.660
TOU-8-PRI   , 12/02/2015, 799.705, 788.674, 776.447, 778.257, 804.932, 854.786, 910.669, 930.185, 936.821, 939.708, 946.563, 948.534, 943.850, 945.085, 939.841, 936.486, 934.758, 939.100, 917.648, 901.507, 883.933, 861.649, 835.628, 822.698
TOU-8-PRI   , 12/03/2015, 798.269, 786.400, 772.786, 772.512, 796.941, 844.539, 899.896, 914.556, 922.916, 925.711, 934.255, 935.201, 928.545, 929.496, 925.932, 922.969, 921.586, 927.614, 906.966, 889.242, 872.613, 853.312, 826.954, 813.305
TOU-8-PRI   , 12/04/2015, 798.386, 787.481, 774.573, 771.502, 793.757, 836.903, 886.772, 897.154, 899.918, 900.497, 906.191, 907.451, 902.535, 900.168, 893.998, 887.402, 884.740, 889.054, 868.848, 853.174, 836.604, 817.482, 790.218, 770.488
TOU-8-PRI   , 12/05/2015, 757.948, 747.528, 736.887, 730.838, 740.266, 754.680, 768.212, 743.454, 731.439, 733.752, 739.481, 740.052, 738.410, 735.316, 733.927, 740.845, 755.133, 775.950, 769.309, 761.773, 751.596, 738.980, 719.006, 708.350
TOU-8-PRI   , 12/06/2015, 700.262, 693.964, 686.393, 679.212, 684.555, 695.026, 703.544, 679.796, 666.673, 667.933, 675.182, 681.316, 684.736, 688.226, 695.328, 704.939, 726.071, 751.225, 749.781, 747.375, 739.949, 733.805, 724.965, 721.211
TOU-8-PRI   , 12/07/2015, 723.954, 720.390, 716.122, 724.038, 750.257, 802.516, 859.196, 877.581, 887.244, 895.241, 905.571, 908.880, 906.867, 906.360, 903.116, 898.999, 900.341, 904.426, 881.996, 864.574, 848.021, 830.171, 806.285, 791.819
TOU-8-PRI   , 12/08/2015, 792.047, 782.335, 770.580, 772.013, 794.677, 840.673, 892.897, 905.242, 911.074, 913.866, 920.912, 922.495, 919.358, 919.775, 912.971, 909.351, 910.851, 916.636, 894.635, 875.831, 858.889, 840.116, 816.126, 802.660
TOU-8-PRI   , 12/09/2015, 799.705, 788.674, 776.447, 778.257, 804.932, 854.786, 910.669, 930.185, 936.821, 939.708, 946.563, 948.534, 943.850, 945.085, 939.841, 936.486, 934.758, 939.100, 917.648, 901.507, 883.933, 861.649, 835.628, 822.698
TOU-8-PRI   , 12/10/2015, 798.269, 786.400, 772.786, 772.512, 796.941, 844.539, 899.896, 914.556, 922.916, 925.711, 934.255, 935.201, 928.545, 929.496, 925.932, 922.969, 921.586, 927.614, 906.966, 889.242, 872.613, 853.312, 826.954, 813.305
TOU-8-PRI   , 12/11/2015, 798.386, 787.481, 774.573, 771.502, 793.757, 836.903, 886.772, 897.154, 899.918, 900.497, 906.191, 907.451, 902.535, 900.168, 893.998, 887.402, 884.740, 889.054, 868.848, 853.174, 836.604, 817.482, 790.218, 770.488
TOU-8-PRI   , 12/12/2015, 757.948, 747.528, 736.887, 730.838, 740.266, 754.680, 768.212, 743.454, 731.439, 733.752, 739.481, 740.052, 738.410, 735.316, 733.927, 740.845, 755.133, 775.950, 769.309, 761.773, 751.596, 738.980, 719.006, 708.350
TOU-8-PRI   , 12/13/2015, 700.262, 693.964, 686.393, 679.212, 684.555, 695.026, 703.544, 679.796, 666.673, 667.933, 675.182, 681.316, 684.736, 688.226, 695.328, 704.939, 726.071, 751.225, 749.781, 747.375, 739.949, 733.805, 724.965, 721.211
TOU-8-PRI   , 12/14/2015, 723.954, 720.390, 716.122, 724.038, 750.257, 802.516, 859.196, 877.581, 887.244, 895.241, 905.571, 908.880, 906.867, 906.360, 903.116, 898.999, 900.341, 904.426, 881.996, 864.574, 848.021, 830.171, 806.285, 791.819
TOU-8-PRI   , 12/15/2015, 792.047, 782.335, 770.580, 772.013, 794.677, 840.673, 892.897, 905.242, 911.074, 913.866, 920.912, 922.495, 919.358, 919.775, 912.971, 909.351, 910.851, 916.636, 894.635, 875.831, 858.889, 840.116, 816.126, 802.660
TOU-8-PRI   , 12/16/2015, 799.705, 788.674, 776.447, 778.257, 804.932, 854.786, 910.669, 930.185, 936.821, 939.708, 946.563, 948.534, 943.850, 945.085, 939.841, 936.486, 934.758, 939.100, 917.648, 901.507, 883.933, 861.649, 835.628, 822.698
TOU-8-PRI   , 12/17/2015, 798.269, 786.400, 772.786, 772.512, 796.941, 844.539, 899.896, 914.556, 922.916, 925.711, 934.255, 935.201, 928.545, 929.496, 925.932, 922.969, 921.586, 927.614, 906.966, 889.242, 872.613, 853.312, 826.954, 813.305
TOU-8-PRI   , 12/18/2015, 798.386, 787.481, 774.573, 771.502, 793.757, 836.903, 886.772, 897.154, 899.918, 900.497, 906.191, 907.451, 902.535, 900.168, 893.998, 887.402, 884.740, 889.054, 868.848, 853.174, 836.604, 817.482, 790.218, 770.488
TOU-8-PRI   , 12/19/2015, 757.948, 747.528, 736.887, 730.838, 740.266, 754.680, 768.212, 743.454, 731.439, 733.752, 739.481, 740.052, 738.410, 735.316, 733.927, 740.845, 755.133, 775.950, 769.309, 761.773, 751.596, 738.980, 719.006, 708.350
TOU-8-PRI   , 12/20/2015, 700.262, 693.964, 686.393, 679.212, 684.555, 695.026, 703.544, 679.796, 666.673, 667.933, 675.182, 681.316, 684.736, 688.226, 695.328, 704.939, 726.071, 751.225, 749.781, 747.375, 739.949, 733.805, 724.965, 721.211
TOU-8-PRI   , 12/21/2015, 723.954, 720.390, 716.122, 724.038, 750.257, 802.516, 859.196, 877.581, 887.244, 895.241, 905.571, 908.880, 906.867, 906.360, 903.116, 898.999, 900.341, 904.426, 881.996, 864.574, 848.021, 830.171, 806.285, 791.819
TOU-8-PRI   , 12/22/2015, 792.047, 782.335, 770.580, 772.013, 794.677, 840.673, 892.897, 905.242, 911.074, 913.866, 920.912, 922.495, 919.358, 919.775, 912.971, 909.351, 910.851, 916.636, 894.635, 875.831, 858.889, 840.116, 816.126, 802.660
TOU-8-PRI   , 12/23/2015, 799.705, 788.674, 776.447, 778.257, 804.932, 854.786, 910.669, 930.185, 936.821, 939.708, 946.563, 948.534, 943.850, 945.085, 939.841, 936.486, 934.758, 939.100, 917.648, 901.507, 883.933, 861.649, 835.628, 822.698
TOU-8-PRI   , 12/24/2015, 798.269, 786.400, 772.786, 772.512, 796.941, 844.539, 899.896, 914.556, 922.916, 925.711, 934.255, 935.201, 928.545, 929.496, 925.932, 922.969, 921.586, 927.614, 906.966, 889.242, 872.613, 853.312, 826.954, 813.305
TOU-8-PRI   , 12/25/2015, 633.226, 629.295, 625.110, 626.713, 636.070, 651.071, 665.215, 641.449, 621.220, 619.120, 622.868, 629.743, 635.507, 639.584, 643.129, 651.939, 669.379, 694.725, 693.706, 691.022, 686.665, 681.331, 670.634, 664.449
TOU-8-PRI   , 12/26/2015, 757.948, 747.528, 736.887, 730.838, 740.266, 754.680, 768.212, 743.454, 731.439, 733.752, 739.481, 740.052, 738.410, 735.316, 733.927, 740.845, 755.133, 775.950, 769.309, 761.773, 751.596, 738.980, 719.006, 708.350
TOU-8-PRI   , 12/27/2015, 700.262, 693.964, 686.393, 679.212, 684.555, 695.026, 703.544, 679.796, 666.673, 667.933, 675.182, 681.316, 684.736, 688.226, 695.328, 704.939, 726.071, 751.225, 749.781, 747.375, 739.949, 733.805, 724.965, 721.211
TOU-8-PRI   , 12/28/2015, 723.954, 720.390, 716.122, 724.038, 750.257, 802.516, 859.196, 877.581, 887.244, 895.241, 905.571, 908.880, 906.867, 906.360, 903.116, 898.999, 900.341, 904.426, 881.996, 864.574, 848.021, 830.171, 806.285, 791.819
TOU-8-PRI   , 12/29/2015, 792.047, 782.335, 770.580, 772.013, 794.677, 840.673, 892.897, 905.242, 911.074, 913.866, 920.912, 922.495, 919.358, 919.775, 912.971, 909.351, 910.851, 916.636, 894.635, 875.831, 858.889, 840.116, 816.126, 802.660
TOU-8-PRI   , 12/30/2015, 799.705, 788.674, 776.447, 778.257, 804.932, 854.786, 910.669, 930.185, 936.821, 939.708, 946.563, 948.534, 943.850, 945.085, 939.841, 936.486, 934.758, 939.100, 917.648, 901.507, 883.933, 861.649, 835.628, 822.698
TOU-8-PRI   , 12/31/2015, 798.269, 786.400, 772.786, 772.512, 796.941, 844.539, 899.896, 914.556, 922.916, 925.711, 934.255, 935.201, 928.545, 929.496, 925.932, 922.969, 921.586, 927.614, 906.966, 889.242, 872.613, 853.312, 826.954, 813.305
